transaction_id,source,campaign,influencer_id,user_id,product,date,orders,revenue
HKT-11161,direct,Q4-2023-All-Brands,,HKU-14065,Creatine Monohydrate,2025-04-24,1,526.12
HKT-11162,organic_search,Q4-2023-All-Brands,,HKU-36528,Skin Radiance Collagen,2025-06-29,1,1826.61
HKT-11163,organic_search,Q4-2023-All-Brands,,HKU-35836,Multivitamin,2025-06-23,1,2312.36
HKT-11164,organic_search,Q4-2023-All-Brands,,HKU-19335,Active Teen Whey,2025-06-22,1,859.93
HKT-11165,organic_search,Q4-2023-All-Brands,,HKU-13377,Biozyme Whey,2025-05-10,1,3360.1
HKT-11166,organic_search,Q4-2023-All-Brands,,HKU-37863,Biozyme Whey,2025-04-29,1,2147.28
HKT-11167,organic_search,Q4-2023-All-Brands,,HKU-42012,Multivitamin,2025-06-02,1,2023.45
HKT-11168,organic_search,Q4-2023-All-Brands,,HKU-10973,Multivitamin,2025-06-22,1,762.25
HKT-11169,organic_search,Q4-2023-All-Brands,,HKU-41009,Biozyme Whey,2025-07-05,1,543.73
HKT-11170,influencer_campaign,Q4-2023-All-Brands,HKI-1033,HKU-29510,Active Teen Whey,2025-05-06,1,3767.03
HKT-11171,organic_search,Q4-2023-All-Brands,,HKU-46205,SuperMilk for Kids,2025-05-15,1,2051.19
HKT-11172,direct,Q4-2023-All-Brands,,HKU-43479,Skin Radiance Collagen,2025-06-21,1,518.26
HKT-11173,influencer_campaign,Q4-2023-All-Brands,HKI-1036,HKU-10993,Biozyme Whey,2025-06-26,1,2581.17
HKT-11174,influencer_campaign,Q4-2023-All-Brands,HKI-1035,HKU-24240,Creatine Monohydrate,2025-04-26,1,3745.31
HKT-11175,influencer_campaign,Q4-2023-All-Brands,HKI-1037,HKU-12712,Fish Oil,2025-06-18,1,1771.87
HKT-11176,organic_search,Q4-2023-All-Brands,,HKU-15869,Skin Radiance Collagen,2025-07-15,1,3093.67
HKT-11177,organic_search,Q4-2023-All-Brands,,HKU-35926,Skin Radiance Collagen,2025-06-23,1,3287.86
HKT-11178,organic_search,Q4-2023-All-Brands,,HKU-45415,Biozyme Whey,2025-05-21,1,3988.65
HKT-11179,organic_search,Q4-2023-All-Brands,,HKU-19209,SuperMilk for Kids,2025-06-04,1,802.6
HKT-11180,direct,Q4-2023-All-Brands,,HKU-35605,BCAA Pro,2025-05-07,1,2450.72
HKT-11181,organic_search,Q4-2023-All-Brands,,HKU-39959,SuperMilk for Kids,2025-06-11,1,2287.71
HKT-11182,influencer_campaign,Q4-2023-All-Brands,HKI-1037,HKU-21766,BCAA Pro,2025-06-15,1,677.36
HKT-11183,influencer_campaign,Q4-2023-All-Brands,HKI-1008,HKU-17179,BCAA Pro,2025-05-31,1,2618.24
HKT-11184,organic_search,Q4-2023-All-Brands,,HKU-49312,Biozyme Whey,2025-05-04,1,3356.44
HKT-11185,direct,Q4-2023-All-Brands,,HKU-22598,SuperMilk for Kids,2025-07-05,1,745.77
HKT-11186,direct,Q4-2023-All-Brands,,HKU-12858,Creatine Monohydrate,2025-06-21,1,3028.63
HKT-11187,organic_search,Q4-2023-All-Brands,,HKU-22306,SuperMilk for Kids,2025-06-20,1,3222.73
HKT-11188,organic_search,Q4-2023-All-Brands,,HKU-14273,Active Teen Whey,2025-06-16,1,1154.0
HKT-11189,organic_search,Q4-2023-All-Brands,,HKU-18715,Creatine Monohydrate,2025-05-14,1,2034.71
HKT-11190,organic_search,Q4-2023-All-Brands,,HKU-39087,Multivitamin,2025-05-20,1,2182.68
HKT-11191,organic_search,Q4-2023-All-Brands,,HKU-37148,Biozyme Whey,2025-05-15,1,2519.36
HKT-11192,influencer_campaign,Q4-2023-All-Brands,HKI-1017,HKU-21660,Multivitamin,2025-07-06,1,2513.26
HKT-11193,organic_search,Q4-2023-All-Brands,,HKU-19271,Skin Radiance Collagen,2025-07-17,1,1668.4
HKT-11194,direct,Q4-2023-All-Brands,,HKU-33899,SuperMilk for Kids,2025-07-16,1,1679.75
HKT-11195,influencer_campaign,Q4-2023-All-Brands,HKI-1009,HKU-49499,SuperMilk for Kids,2025-06-22,1,2988.22
HKT-11196,influencer_campaign,Q4-2023-All-Brands,HKI-1007,HKU-15305,Skin Radiance Collagen,2025-07-17,1,1268.07
HKT-11197,organic_search,Q4-2023-All-Brands,,HKU-13774,Active Teen Whey,2025-05-27,1,1734.26
HKT-11198,influencer_campaign,Q4-2023-All-Brands,HKI-1014,HKU-15371,BCAA Pro,2025-05-11,1,1183.6
HKT-11199,organic_search,Q4-2023-All-Brands,,HKU-42202,Multivitamin,2025-07-16,1,2139.51
HKT-11200,organic_search,Q4-2023-All-Brands,,HKU-24961,Creatine Monohydrate,2025-06-14,1,3591.82
HKT-11201,direct,Q4-2023-All-Brands,,HKU-21588,SuperMilk for Kids,2025-07-04,1,1497.28
HKT-11202,organic_search,Q4-2023-All-Brands,,HKU-29365,BCAA Pro,2025-06-16,1,3077.0
HKT-11203,organic_search,Q4-2023-All-Brands,,HKU-14760,Skin Radiance Collagen,2025-05-16,1,791.0
HKT-11204,organic_search,Q4-2023-All-Brands,,HKU-33470,SuperMilk for Kids,2025-05-24,1,676.62
HKT-11205,organic_search,Q4-2023-All-Brands,,HKU-37002,SuperMilk for Kids,2025-06-21,1,3474.23
HKT-11206,organic_search,Q4-2023-All-Brands,,HKU-25108,Multivitamin,2025-07-14,1,2539.54
HKT-11207,influencer_campaign,Q4-2023-All-Brands,HKI-1033,HKU-39923,BCAA Pro,2025-05-15,1,2817.77
HKT-11208,organic_search,Q4-2023-All-Brands,,HKU-14996,Skin Radiance Collagen,2025-04-28,1,2533.68
HKT-11209,organic_search,Q4-2023-All-Brands,,HKU-37507,BCAA Pro,2025-04-22,1,2650.4
HKT-11210,organic_search,Q4-2023-All-Brands,,HKU-30381,Active Teen Whey,2025-06-11,1,3485.36
HKT-11211,organic_search,Q4-2023-All-Brands,,HKU-48098,Multivitamin,2025-05-20,1,3784.8
HKT-11212,organic_search,Q4-2023-All-Brands,,HKU-42956,Skin Radiance Collagen,2025-05-19,1,811.47
HKT-11213,influencer_campaign,Q4-2023-All-Brands,HKI-1038,HKU-22751,BCAA Pro,2025-07-08,1,1069.48
HKT-11214,direct,Q4-2023-All-Brands,,HKU-20524,BCAA Pro,2025-06-29,1,765.27
HKT-11215,organic_search,Q4-2023-All-Brands,,HKU-40969,Skin Radiance Collagen,2025-07-04,1,3388.42
HKT-11216,organic_search,Q4-2023-All-Brands,,HKU-45609,Multivitamin,2025-05-11,1,1904.4
HKT-11217,direct,Q4-2023-All-Brands,,HKU-36573,Fish Oil,2025-07-02,1,3918.56
HKT-11218,organic_search,Q4-2023-All-Brands,,HKU-30000,Biozyme Whey,2025-07-19,1,2944.22
HKT-11219,organic_search,Q4-2023-All-Brands,,HKU-15472,Creatine Monohydrate,2025-05-13,1,1839.33
HKT-11220,organic_search,Q4-2023-All-Brands,,HKU-49946,Fish Oil,2025-04-26,1,1459.08
HKT-11221,influencer_campaign,Q4-2023-All-Brands,HKI-1038,HKU-42246,Creatine Monohydrate,2025-07-14,1,2526.13
HKT-11222,organic_search,Q4-2023-All-Brands,,HKU-20806,Biozyme Whey,2025-06-18,1,3298.07
HKT-11223,influencer_campaign,Q4-2023-All-Brands,HKI-1006,HKU-21624,Creatine Monohydrate,2025-05-02,1,2477.95
HKT-11224,organic_search,Q4-2023-All-Brands,,HKU-19144,Biozyme Whey,2025-04-22,1,2992.51
HKT-11225,direct,Q4-2023-All-Brands,,HKU-43935,SuperMilk for Kids,2025-07-14,1,2024.73
HKT-11226,organic_search,Q4-2023-All-Brands,,HKU-32074,Biozyme Whey,2025-07-11,1,956.14
HKT-11227,organic_search,Q4-2023-All-Brands,,HKU-26632,Skin Radiance Collagen,2025-06-09,1,1041.83
HKT-11228,organic_search,Q4-2023-All-Brands,,HKU-34322,Fish Oil,2025-05-19,1,631.58
HKT-11229,organic_search,Q4-2023-All-Brands,,HKU-38747,Active Teen Whey,2025-06-27,1,3764.33
HKT-11230,influencer_campaign,Q4-2023-All-Brands,HKI-1012,HKU-13625,Biozyme Whey,2025-04-24,1,2970.2
HKT-11231,influencer_campaign,Q4-2023-All-Brands,HKI-1009,HKU-15421,Biozyme Whey,2025-05-20,1,3520.06
HKT-11232,organic_search,Q4-2023-All-Brands,,HKU-37707,Fish Oil,2025-07-06,1,520.02
HKT-11233,influencer_campaign,Q4-2023-All-Brands,HKI-1031,HKU-45366,Active Teen Whey,2025-07-17,1,761.95
HKT-11234,organic_search,Q4-2023-All-Brands,,HKU-22475,Biozyme Whey,2025-05-28,1,525.99
HKT-11235,organic_search,Q4-2023-All-Brands,,HKU-42685,BCAA Pro,2025-06-09,1,3384.5
HKT-11236,direct,Q4-2023-All-Brands,,HKU-11657,Skin Radiance Collagen,2025-07-13,1,891.12
HKT-11237,direct,Q4-2023-All-Brands,,HKU-49356,Creatine Monohydrate,2025-06-09,1,1623.32
HKT-11238,influencer_campaign,Q4-2023-All-Brands,HKI-1039,HKU-47573,Creatine Monohydrate,2025-06-11,1,1508.7
HKT-11239,organic_search,Q4-2023-All-Brands,,HKU-10609,Skin Radiance Collagen,2025-04-28,1,3421.82
HKT-11240,organic_search,Q4-2023-All-Brands,,HKU-18024,Skin Radiance Collagen,2025-04-22,1,1675.06
HKT-11241,influencer_campaign,Q4-2023-All-Brands,HKI-1013,HKU-32100,Creatine Monohydrate,2025-05-26,1,1815.44
HKT-11242,organic_search,Q4-2023-All-Brands,,HKU-27943,Active Teen Whey,2025-07-05,1,1618.43
HKT-11243,organic_search,Q4-2023-All-Brands,,HKU-22534,Creatine Monohydrate,2025-06-29,1,2988.36
HKT-11244,influencer_campaign,Q4-2023-All-Brands,HKI-1010,HKU-17035,Active Teen Whey,2025-05-22,1,1647.09
HKT-11245,influencer_campaign,Q4-2023-All-Brands,HKI-1001,HKU-25282,SuperMilk for Kids,2025-05-16,1,2579.86
HKT-11246,organic_search,Q4-2023-All-Brands,,HKU-42004,Fish Oil,2025-06-07,1,3542.24
HKT-11247,organic_search,Q4-2023-All-Brands,,HKU-37722,Multivitamin,2025-05-31,1,1884.6
HKT-11248,organic_search,Q4-2023-All-Brands,,HKU-45715,Creatine Monohydrate,2025-06-04,1,2868.75
HKT-11249,organic_search,Q4-2023-All-Brands,,HKU-41441,SuperMilk for Kids,2025-05-04,1,917.71
HKT-11250,organic_search,Q4-2023-All-Brands,,HKU-27104,Skin Radiance Collagen,2025-05-29,1,1193.33
HKT-11251,influencer_campaign,Q4-2023-All-Brands,HKI-1002,HKU-44272,BCAA Pro,2025-06-12,1,3075.48
HKT-11252,direct,Q4-2023-All-Brands,,HKU-34614,Creatine Monohydrate,2025-07-12,1,1449.58
HKT-11253,organic_search,Q4-2023-All-Brands,,HKU-44548,Fish Oil,2025-06-05,1,3180.83
HKT-11254,organic_search,Q4-2023-All-Brands,,HKU-30446,Skin Radiance Collagen,2025-05-24,1,2371.39
HKT-11255,organic_search,Q4-2023-All-Brands,,HKU-24816,BCAA Pro,2025-06-19,1,2408.07
HKT-11256,organic_search,Q4-2023-All-Brands,,HKU-13374,Fish Oil,2025-04-28,1,875.23
HKT-11257,organic_search,Q4-2023-All-Brands,,HKU-13721,Multivitamin,2025-05-25,1,2238.67
HKT-11258,organic_search,Q4-2023-All-Brands,,HKU-14622,Biozyme Whey,2025-05-04,1,3225.95
HKT-11259,organic_search,Q4-2023-All-Brands,,HKU-37103,Active Teen Whey,2025-07-11,1,2649.99
HKT-11260,organic_search,Q4-2023-All-Brands,,HKU-15958,Creatine Monohydrate,2025-06-20,1,3187.76
HKT-11261,organic_search,Q4-2023-All-Brands,,HKU-45469,Multivitamin,2025-07-12,1,3036.79
HKT-11262,influencer_campaign,Q4-2023-All-Brands,HKI-1035,HKU-26745,Fish Oil,2025-04-23,1,2156.3
HKT-11263,organic_search,Q4-2023-All-Brands,,HKU-10137,Multivitamin,2025-06-09,1,2477.7
HKT-11264,organic_search,Q4-2023-All-Brands,,HKU-48760,Fish Oil,2025-06-12,1,1271.46
HKT-11265,organic_search,Q4-2023-All-Brands,,HKU-26823,Biozyme Whey,2025-07-18,1,1269.16
HKT-11266,influencer_campaign,Q4-2023-All-Brands,HKI-1039,HKU-41269,BCAA Pro,2025-05-27,1,1072.15
HKT-11267,organic_search,Q4-2023-All-Brands,,HKU-22225,Biozyme Whey,2025-05-09,1,3299.91
HKT-11268,organic_search,Q4-2023-All-Brands,,HKU-12366,Multivitamin,2025-05-23,1,3045.31
HKT-11269,influencer_campaign,Q4-2023-All-Brands,HKI-1031,HKU-49997,Active Teen Whey,2025-06-12,1,3985.13
HKT-11270,organic_search,Q4-2023-All-Brands,,HKU-39733,BCAA Pro,2025-04-29,1,1328.63
HKT-11271,influencer_campaign,Q4-2023-All-Brands,HKI-1039,HKU-42738,Creatine Monohydrate,2025-06-25,1,987.07
HKT-11272,influencer_campaign,Q4-2023-All-Brands,HKI-1022,HKU-34921,Creatine Monohydrate,2025-05-28,1,1537.21
HKT-11273,organic_search,Q4-2023-All-Brands,,HKU-44420,Multivitamin,2025-06-17,1,3253.68
HKT-11274,influencer_campaign,Q4-2023-All-Brands,HKI-1033,HKU-22020,Creatine Monohydrate,2025-07-09,1,3382.12
HKT-11275,influencer_campaign,Q4-2023-All-Brands,HKI-1009,HKU-12274,Creatine Monohydrate,2025-05-03,1,1763.64
HKT-11276,influencer_campaign,Q4-2023-All-Brands,HKI-1041,HKU-20880,Biozyme Whey,2025-07-09,1,727.63
HKT-11277,organic_search,Q4-2023-All-Brands,,HKU-46577,Active Teen Whey,2025-07-16,1,1806.65
HKT-11278,influencer_campaign,Q4-2023-All-Brands,HKI-1047,HKU-35368,Biozyme Whey,2025-07-20,1,2852.96
HKT-11279,organic_search,Q4-2023-All-Brands,,HKU-49067,Creatine Monohydrate,2025-07-06,1,2489.67
HKT-11280,organic_search,Q4-2023-All-Brands,,HKU-41317,SuperMilk for Kids,2025-05-13,1,2791.61
HKT-11281,influencer_campaign,Q4-2023-All-Brands,HKI-1038,HKU-38585,Fish Oil,2025-07-06,1,3541.04
HKT-11282,influencer_campaign,Q4-2023-All-Brands,HKI-1003,HKU-36552,Multivitamin,2025-05-18,1,3548.79
HKT-11283,organic_search,Q4-2023-All-Brands,,HKU-21525,Skin Radiance Collagen,2025-04-29,1,1504.01
HKT-11284,influencer_campaign,Q4-2023-All-Brands,HKI-1018,HKU-40483,Fish Oil,2025-07-04,1,878.99
HKT-11285,influencer_campaign,Q4-2023-All-Brands,HKI-1050,HKU-13239,BCAA Pro,2025-05-04,1,1461.15
HKT-11286,organic_search,Q4-2023-All-Brands,,HKU-45122,Creatine Monohydrate,2025-05-30,1,3227.91
HKT-11287,organic_search,Q4-2023-All-Brands,,HKU-43350,Skin Radiance Collagen,2025-07-09,1,2309.76
HKT-11288,organic_search,Q4-2023-All-Brands,,HKU-19862,Creatine Monohydrate,2025-04-22,1,3355.74
HKT-11289,organic_search,Q4-2023-All-Brands,,HKU-23702,Biozyme Whey,2025-06-26,1,3101.7
HKT-11290,influencer_campaign,Q4-2023-All-Brands,HKI-1001,HKU-49906,Fish Oil,2025-07-17,1,1701.79
HKT-11291,influencer_campaign,Q4-2023-All-Brands,HKI-1041,HKU-22263,Skin Radiance Collagen,2025-06-20,1,1063.37
HKT-11292,organic_search,Q4-2023-All-Brands,,HKU-45430,SuperMilk for Kids,2025-05-08,1,2668.4
HKT-11293,influencer_campaign,Q4-2023-All-Brands,HKI-1024,HKU-11820,Skin Radiance Collagen,2025-07-16,1,3383.8
HKT-11294,organic_search,Q4-2023-All-Brands,,HKU-49905,Fish Oil,2025-05-06,1,2498.48
HKT-11295,influencer_campaign,Q4-2023-All-Brands,HKI-1024,HKU-16696,Fish Oil,2025-05-29,1,2780.29
HKT-11296,organic_search,Q4-2023-All-Brands,,HKU-44664,SuperMilk for Kids,2025-05-15,1,3775.56
HKT-11297,influencer_campaign,Q4-2023-All-Brands,HKI-1043,HKU-16447,Multivitamin,2025-06-19,1,3361.88
HKT-11298,organic_search,Q4-2023-All-Brands,,HKU-46110,Biozyme Whey,2025-07-18,1,2526.48
HKT-11299,organic_search,Q4-2023-All-Brands,,HKU-34542,Fish Oil,2025-04-30,1,521.97
HKT-11300,organic_search,Q4-2023-All-Brands,,HKU-45751,Skin Radiance Collagen,2025-06-09,1,2218.93
HKT-11301,organic_search,Q4-2023-All-Brands,,HKU-21408,Fish Oil,2025-06-27,1,2479.76
HKT-11302,organic_search,Q4-2023-All-Brands,,HKU-22966,Creatine Monohydrate,2025-05-20,1,586.41
HKT-11303,organic_search,Q4-2023-All-Brands,,HKU-27803,Active Teen Whey,2025-07-20,1,1065.42
HKT-11304,organic_search,Q4-2023-All-Brands,,HKU-24140,Creatine Monohydrate,2025-07-13,1,2144.89
HKT-11305,organic_search,Q4-2023-All-Brands,,HKU-47696,Multivitamin,2025-05-08,1,3749.56
HKT-11306,organic_search,Q4-2023-All-Brands,,HKU-35384,Multivitamin,2025-06-21,1,2545.14
HKT-11307,influencer_campaign,Q4-2023-All-Brands,HKI-1043,HKU-24033,Creatine Monohydrate,2025-05-11,1,1685.4
HKT-11308,organic_search,Q4-2023-All-Brands,,HKU-30436,Active Teen Whey,2025-05-21,1,3874.23
HKT-11309,organic_search,Q4-2023-All-Brands,,HKU-29754,Biozyme Whey,2025-07-14,1,2587.03
HKT-11310,organic_search,Q4-2023-All-Brands,,HKU-21097,Fish Oil,2025-04-27,1,653.65
HKT-11311,influencer_campaign,Q4-2023-All-Brands,HKI-1022,HKU-18165,Creatine Monohydrate,2025-04-24,1,3397.04
HKT-11312,organic_search,Q4-2023-All-Brands,,HKU-18002,BCAA Pro,2025-06-18,1,3351.41
HKT-11313,influencer_campaign,Q4-2023-All-Brands,HKI-1012,HKU-27494,Active Teen Whey,2025-05-08,1,3139.99
HKT-11314,organic_search,Q4-2023-All-Brands,,HKU-15052,Fish Oil,2025-05-20,1,3440.09
HKT-11315,organic_search,Q4-2023-All-Brands,,HKU-46920,SuperMilk for Kids,2025-05-30,1,1550.88
HKT-11316,influencer_campaign,Q4-2023-All-Brands,HKI-1024,HKU-28251,Biozyme Whey,2025-04-24,1,3711.14
HKT-11317,organic_search,Q4-2023-All-Brands,,HKU-40152,Active Teen Whey,2025-07-05,1,2087.58
HKT-11318,organic_search,Q4-2023-All-Brands,,HKU-15860,Creatine Monohydrate,2025-07-11,1,3401.4
HKT-11319,organic_search,Q4-2023-All-Brands,,HKU-31859,Active Teen Whey,2025-06-18,1,2135.54
HKT-11320,direct,Q4-2023-All-Brands,,HKU-29352,Skin Radiance Collagen,2025-07-01,1,2588.64
HKT-11321,influencer_campaign,Q4-2023-All-Brands,HKI-1049,HKU-10984,SuperMilk for Kids,2025-05-20,1,2934.0
HKT-11322,influencer_campaign,Q4-2023-All-Brands,HKI-1044,HKU-13211,BCAA Pro,2025-07-06,1,925.48
HKT-11323,influencer_campaign,Q4-2023-All-Brands,HKI-1037,HKU-39554,Fish Oil,2025-06-14,1,1332.15
HKT-11324,organic_search,Q4-2023-All-Brands,,HKU-32800,SuperMilk for Kids,2025-06-14,1,2783.35
HKT-11325,influencer_campaign,Q4-2023-All-Brands,HKI-1008,HKU-27869,BCAA Pro,2025-04-27,1,3353.91
HKT-11326,organic_search,Q4-2023-All-Brands,,HKU-29575,Skin Radiance Collagen,2025-06-14,1,3430.8
HKT-11327,influencer_campaign,Q4-2023-All-Brands,HKI-1035,HKU-39069,SuperMilk for Kids,2025-04-25,1,2519.71
HKT-11328,organic_search,Q4-2023-All-Brands,,HKU-14229,Skin Radiance Collagen,2025-07-18,1,2994.95
HKT-11329,organic_search,Q4-2023-All-Brands,,HKU-39330,Multivitamin,2025-07-07,1,1749.0
HKT-11330,influencer_campaign,Q4-2023-All-Brands,HKI-1003,HKU-46819,Multivitamin,2025-06-09,1,981.46
HKT-11331,organic_search,Q4-2023-All-Brands,,HKU-18602,Active Teen Whey,2025-04-24,1,2159.44
HKT-11332,organic_search,Q4-2023-All-Brands,,HKU-33443,Biozyme Whey,2025-07-05,1,2914.63
HKT-11333,organic_search,Q4-2023-All-Brands,,HKU-16863,Creatine Monohydrate,2025-07-16,1,3447.14
HKT-11334,organic_search,Q4-2023-All-Brands,,HKU-47139,SuperMilk for Kids,2025-06-08,1,2515.18
HKT-11335,organic_search,Q4-2023-All-Brands,,HKU-47507,Multivitamin,2025-06-30,1,1579.2
HKT-11336,influencer_campaign,Q4-2023-All-Brands,HKI-1030,HKU-21335,SuperMilk for Kids,2025-06-08,1,1823.67
HKT-11337,organic_search,Q4-2023-All-Brands,,HKU-31017,Fish Oil,2025-06-20,1,1115.95
HKT-11338,organic_search,Q4-2023-All-Brands,,HKU-27509,Multivitamin,2025-05-05,1,518.42
HKT-11339,influencer_campaign,Q4-2023-All-Brands,HKI-1003,HKU-41125,BCAA Pro,2025-07-12,1,1534.37
HKT-11340,organic_search,Q4-2023-All-Brands,,HKU-22827,Active Teen Whey,2025-07-12,1,3542.63
HKT-11341,organic_search,Q4-2023-All-Brands,,HKU-43135,Creatine Monohydrate,2025-07-18,1,596.56
HKT-11342,influencer_campaign,Q4-2023-All-Brands,HKI-1005,HKU-14842,Active Teen Whey,2025-05-01,1,3219.68
HKT-11343,direct,Q4-2023-All-Brands,,HKU-22980,Multivitamin,2025-04-25,1,3780.09
HKT-11344,organic_search,Q4-2023-All-Brands,,HKU-29810,SuperMilk for Kids,2025-05-21,1,1385.42
HKT-11345,organic_search,Q4-2023-All-Brands,,HKU-13452,Creatine Monohydrate,2025-06-26,1,883.03
HKT-11346,organic_search,Q4-2023-All-Brands,,HKU-34731,Skin Radiance Collagen,2025-04-22,1,1706.47
HKT-11347,influencer_campaign,Q4-2023-All-Brands,HKI-1007,HKU-39664,Fish Oil,2025-07-02,1,2278.49
HKT-11348,influencer_campaign,Q4-2023-All-Brands,HKI-1006,HKU-48168,BCAA Pro,2025-05-11,1,1780.35
HKT-11349,influencer_campaign,Q4-2023-All-Brands,HKI-1027,HKU-42612,Skin Radiance Collagen,2025-07-12,1,2791.68
HKT-11350,organic_search,Q4-2023-All-Brands,,HKU-31212,Multivitamin,2025-07-06,1,814.84
HKT-11351,organic_search,Q4-2023-All-Brands,,HKU-45779,Active Teen Whey,2025-07-05,1,3362.37
HKT-11352,influencer_campaign,Q4-2023-All-Brands,HKI-1015,HKU-48834,Active Teen Whey,2025-06-09,1,907.79
HKT-11353,influencer_campaign,Q4-2023-All-Brands,HKI-1001,HKU-47283,BCAA Pro,2025-06-07,1,3218.44
HKT-11354,influencer_campaign,Q4-2023-All-Brands,HKI-1049,HKU-10578,BCAA Pro,2025-07-12,1,1776.34
HKT-11355,direct,Q4-2023-All-Brands,,HKU-22094,Multivitamin,2025-05-04,1,1847.73
HKT-11356,organic_search,Q4-2023-All-Brands,,HKU-35191,Skin Radiance Collagen,2025-06-02,1,1990.67
HKT-11357,organic_search,Q4-2023-All-Brands,,HKU-21185,Multivitamin,2025-05-14,1,3079.7
HKT-11358,organic_search,Q4-2023-All-Brands,,HKU-16607,Biozyme Whey,2025-04-23,1,683.54
HKT-11359,organic_search,Q4-2023-All-Brands,,HKU-46625,Active Teen Whey,2025-05-21,1,3634.97
HKT-11360,organic_search,Q4-2023-All-Brands,,HKU-46852,SuperMilk for Kids,2025-06-25,1,1130.98
HKT-11361,organic_search,Q4-2023-All-Brands,,HKU-27706,Active Teen Whey,2025-04-25,1,1518.37
HKT-11362,organic_search,Q4-2023-All-Brands,,HKU-17330,Multivitamin,2025-06-12,1,2229.32
HKT-11363,organic_search,Q4-2023-All-Brands,,HKU-17767,Active Teen Whey,2025-06-09,1,1864.85
HKT-11364,organic_search,Q4-2023-All-Brands,,HKU-39679,Creatine Monohydrate,2025-05-25,1,554.89
HKT-11365,organic_search,Q4-2023-All-Brands,,HKU-17955,Fish Oil,2025-04-27,1,2795.5
HKT-11366,organic_search,Q4-2023-All-Brands,,HKU-35505,SuperMilk for Kids,2025-05-24,1,3672.38
HKT-11367,organic_search,Q4-2023-All-Brands,,HKU-34208,SuperMilk for Kids,2025-04-25,1,1797.06
HKT-11368,organic_search,Q4-2023-All-Brands,,HKU-38995,Biozyme Whey,2025-06-30,1,1974.78
HKT-11369,influencer_campaign,Q4-2023-All-Brands,HKI-1013,HKU-28241,Creatine Monohydrate,2025-05-13,1,2732.89
HKT-11370,organic_search,Q4-2023-All-Brands,,HKU-24404,BCAA Pro,2025-07-04,1,883.85
HKT-11371,organic_search,Q4-2023-All-Brands,,HKU-10893,Multivitamin,2025-06-05,1,2497.15
HKT-11372,influencer_campaign,Q4-2023-All-Brands,HKI-1040,HKU-20748,Active Teen Whey,2025-06-21,1,1151.01
HKT-11373,organic_search,Q4-2023-All-Brands,,HKU-23203,Skin Radiance Collagen,2025-06-26,1,3213.95
HKT-11374,organic_search,Q4-2023-All-Brands,,HKU-12803,Fish Oil,2025-06-22,1,1159.56
HKT-11375,influencer_campaign,Q4-2023-All-Brands,HKI-1049,HKU-47932,Fish Oil,2025-06-22,1,868.42
HKT-11376,organic_search,Q4-2023-All-Brands,,HKU-27340,Active Teen Whey,2025-07-05,1,2864.7
HKT-11377,organic_search,Q4-2023-All-Brands,,HKU-26028,Active Teen Whey,2025-05-20,1,1959.22
HKT-11378,organic_search,Q4-2023-All-Brands,,HKU-11903,Skin Radiance Collagen,2025-05-05,1,1782.53
HKT-11379,influencer_campaign,Q4-2023-All-Brands,HKI-1003,HKU-43856,Biozyme Whey,2025-06-14,1,2150.42
HKT-11380,direct,Q4-2023-All-Brands,,HKU-11314,Skin Radiance Collagen,2025-05-08,1,3640.27
HKT-11381,organic_search,Q4-2023-All-Brands,,HKU-37628,BCAA Pro,2025-04-30,1,2183.27
HKT-11382,organic_search,Q4-2023-All-Brands,,HKU-35905,SuperMilk for Kids,2025-06-25,1,3736.88
HKT-11383,influencer_campaign,Q4-2023-All-Brands,HKI-1033,HKU-34604,Biozyme Whey,2025-07-16,1,1250.48
HKT-11384,influencer_campaign,Q4-2023-All-Brands,HKI-1002,HKU-48201,Active Teen Whey,2025-07-06,1,2729.78
HKT-11385,influencer_campaign,Q4-2023-All-Brands,HKI-1029,HKU-43778,BCAA Pro,2025-06-07,1,2156.22
HKT-11386,influencer_campaign,Q4-2023-All-Brands,HKI-1011,HKU-10277,Multivitamin,2025-06-19,1,3461.49
HKT-11387,organic_search,Q4-2023-All-Brands,,HKU-30158,Creatine Monohydrate,2025-05-21,1,1652.21
HKT-11388,organic_search,Q4-2023-All-Brands,,HKU-23257,Biozyme Whey,2025-07-01,1,3432.07
HKT-11389,direct,Q4-2023-All-Brands,,HKU-32692,Active Teen Whey,2025-06-25,1,3352.61
HKT-11390,influencer_campaign,Q4-2023-All-Brands,HKI-1015,HKU-18330,Biozyme Whey,2025-06-05,1,2868.23
HKT-11391,organic_search,Q4-2023-All-Brands,,HKU-25008,BCAA Pro,2025-04-25,1,997.68
HKT-11392,organic_search,Q4-2023-All-Brands,,HKU-44101,Biozyme Whey,2025-06-27,1,1426.71
HKT-11393,organic_search,Q4-2023-All-Brands,,HKU-49988,SuperMilk for Kids,2025-07-16,1,3892.64
HKT-11394,organic_search,Q4-2023-All-Brands,,HKU-23692,Skin Radiance Collagen,2025-04-26,1,2032.57
HKT-11395,organic_search,Q4-2023-All-Brands,,HKU-35693,Multivitamin,2025-06-24,1,2243.27
HKT-11396,organic_search,Q4-2023-All-Brands,,HKU-15069,BCAA Pro,2025-04-22,1,2187.77
HKT-11397,organic_search,Q4-2023-All-Brands,,HKU-20602,Fish Oil,2025-07-01,1,3270.06
HKT-11398,influencer_campaign,Q4-2023-All-Brands,HKI-1023,HKU-34624,Skin Radiance Collagen,2025-07-09,1,698.83
